STRUCTURE_ID,MolWt,EXACT_MASS,logP,MW,HBD,HBA,TPSA,Flexibility,Rotatable Bonds,MolWt,ExactMolWt,qed,HeavyAtomMolWt,MolLogP,MolMR,FractionCSP3,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,TPSA,FpDensityMorgan1,BalabanJ,BertzCT,HallKierAlpha,Ipc,Kappa2,LabuteASA,PEOE_VSA10,PEOE_VSA2,SMR_VSA10,SMR_VSA4,SlogP_VSA2,SlogP_VSA6,MaxEStateIndex,MinEStateIndex,EState_VSA3,EState_VSA8,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount
00YRB22-047-025,398.341,398.1,2.266,398.3,2,8,100.2,0.1613,5,398.341,398.1201897,0.809823762,381.205,3.0989,91.4665,0.470588235,150,0.457636727,-0.356300536,100.19,1.321428571,1.319619456,920.5084074,-2.82,2740289.355,6.656282364,156.4411242,0,0,28.39943015,11.07361877,51.95882238,34.07475244,12.81791282,-4.912255014,37.20156247,20.46675317,28,2,8,0,2,2,1,1,2,6,2,11,2,0,1,1,4
00YRB22-047-026,401.341,401.1,1.836,401.3,2,8,92.62,0.1613,5,401.341,401.1198553,0.795080294,383.197,2.6864,90.0225,0.529411765,152,0.457636727,-0.453593031,92.62,1.25,1.301861037,807.7179703,-2.69,2740289.355,6.727690528,157.3803275,0,0,17.43018579,11.07361877,53.59510143,23.35481393,12.81710552,-4.913241408,43.117566,15.31008991,28,2,8,0,3,3,1,0,1,6,2,11,2,0,1,1,4
00YRB22-047-027,359.308,359.1,1.582,359.3,2,8,99.94,0.1852,5,359.308,359.120524,0.837968073,343.18,1.7477,79.4895,0.571428571,136,0.457636727,-0.349961072,99.94,1.36,1.51819252,661.426219,-2.43,466809.0938,6.4660095,140.233422,0,10.30076712,17.56066229,11.07361877,56.77011616,23.74624344,12.73993541,-4.907185376,31.74901884,25.27804696,25,2,8,0,2,2,0,1,1,6,2,11,2,0,1,1,3
00YRB22-047-028,398.345,398.1,1.597,398.3,2,9,104.4,0.1613,5,398.345,398.1314231,0.805337204,381.209,2.0004,90.4445,0.5,150,0.457636727,-0.349961072,104.35,1.357142857,1.319619456,921.7306132,-2.89,2740289.355,6.617942444,156.320036,0,0,23.07736301,11.07361877,61.40021735,29.81261051,12.81643127,-4.91413549,37.26571955,25.39275024,28,2,9,0,2,2,0,2,2,7,2,12,2,0,1,1,4
00YRB22-047-029,398.345,398.1,1.033,398.3,3,9,115.7,0.1613,5,398.345,398.1314231,0.717544955,381.209,2.229,91.3462,0.5,150,0.457636727,-0.349961072,115.73,1.392857143,1.344621172,921.7306132,-2.89,2815796.371,6.617942444,156.0927006,5.817862778,10.41547041,28.46358723,11.07361877,61.98350126,23.61576694,12.82598943,-4.916725007,37.13524305,30.49143205,28,3,9,0,2,2,0,2,2,6,3,12,2,0,1,1,4
00YRB22-047-030,409.368,409.1,1.567,409.4,2,8,99.94,0.1563,5,409.368,409.1361741,0.794621831,391.224,2.9009,96.9955,0.444444444,154,0.457636727,-0.349961072,99.94,1.275862069,1.358193241,953.9023914,-2.95,4240170.861,7.139179491,162.9150866,5.817862778,10.30076712,28.33311072,11.07361877,56.77011616,35.87897758,12.85164915,-4.91750732,37.13524305,25.27804696,29,2,8,0,2,2,0,2,2,6,2,11,2,0,1,1,4
00YRB22-047-031,411.384,411.2,2.063,411.4,2,8,91.98,0.1563,5,411.384,411.1518242,0.795071526,391.224,2.8444,98.1715,0.5,156,0.457636727,-0.349961072,91.98,1.344827586,1.357023746,965.2926638,-2.82,4041195.526,6.903359044,163.4795126,5.516700718,0,28.46358723,18.12129076,56.35323729,29.68213401,12.85690872,-4.911377995,37.13524305,20.29406844,29,2,8,0,2,2,1,1,2,6,2,11,2,0,1,1,4
00YRB22-047-032,397.357,397.1,1.933,397.4,2,8,91.46,0.1613,5,397.357,397.1361741,0.815062599,379.213,2.6054,92.6495,0.470588235,150,0.457636727,-0.349961072,91.46,1.321428571,1.337506184,920.1438794,-2.82,2793665.292,6.656282364,157.1319345,0,9.71748321,23.20783951,11.07361877,56.18683225,35.74850108,12.82745454,-4.910893564,31.87949534,20.29406844,28,2,8,0,2,2,0,2,2,6,2,11,2,0,1,1,4
00YRB22-047-033,397.357,397.1,1.472,397.4,3,8,102.8,0.1613,5,397.357,397.1361741,0.725081726,379.213,2.834,93.5512,0.470588235,150,0.457636727,-0.361018053,102.84,1.357142857,1.344621172,920.1438794,-2.82,2815796.371,6.656282364,156.904599,5.817862778,5.316788604,28.46358723,11.07361877,56.77011616,29.68213401,12.83043387,-4.911622967,31.74901884,25.27804696,28,3,8,0,2,2,0,2,2,5,3,11,2,0,1,1,4
00YRB22-047-034,387.358,387.1,2.217,387.4,2,7,83.39,0.2069,6,387.358,387.1405908,0.835413982,367.198,2.9663,90.4515,0.529411765,148,0.457636727,-0.496765888,83.39,1.333333333,1.506287497,715.1289692,-2.49,1155119.035,7.259039051,153.2726134,5.749511833,0,17.43018579,11.07361877,53.91195666,29.421181,12.79077546,-4.905552779,37.36805417,15.31008991,27,2,7,0,2,2,1,0,1,5,2,10,3,0,1,1,3
00YRB22-047-035,398.341,398.1,2.266,398.3,2,8,100.2,0.1613,5,398.341,398.1201897,0.809823762,381.205,3.0989,91.4665,0.470588235,150,0.457636727,-0.443395031,100.19,1.321428571,1.344621172,920.5084074,-2.82,2815796.371,6.656282364,156.4897679,5.516700718,0,28.52990665,11.07361877,51.78613764,34.16560437,12.82680455,-4.915697723,42.71826319,20.29406844,28,2,8,0,2,2,1,1,2,6,2,11,2,0,1,1,4
00YRB22-047-036,398.341,398.1,2.266,398.3,2,8,100.2,0.1613,5,398.341,398.1201897,0.809823762,381.205,3.0989,91.4665,0.470588235,150,0.457636727,-0.423221948,100.19,1.285714286,1.321210684,887.5084074,-2.82,2682639.262,6.656282364,156.4897679,5.516700718,5.316788604,28.85717908,11.07361877,51.78613764,33.83833194,12.81310474,-4.918233307,37.03087692,20.29406844,28,2,8,0,2,2,1,1,2,6,2,11,2,0,1,1,4
00YRB22-047-037,398.341,398.1,1.842,398.3,2,8,100.2,0.1613,5,398.341,398.1201897,0.809823762,381.205,3.0989,91.4665,0.470588235,150,0.457636727,-0.464146415,100.19,1.321428571,1.344621172,920.5084074,-2.82,2815796.371,6.656282364,156.4897679,11.40088292,5.316788604,28.52990665,11.07361877,51.78613764,34.16560437,12.82598943,-4.916725007,42.71826319,20.29406844,28,2,8,0,2,2,0,2,2,6,2,11,2,0,1,1,4
LNP-PE0039-001,762.911,762.4,6.025,762.9,5,11,154.4,0.2903,18,762.911,762.3529686,0.077213664,716.543,7.56102,221.8446,0.195652174,290,0.335200661,-0.477638992,154.45,0.771929825,1.132819051,2401.013624,-7.01,3.64139E+12,17.63346036,331.708126,6.041840829,14.2708773,29.50216553,7.047671983,50.28255748,133.7210285,14.07226623,-1.005068269,24.2164158,26.36583622,57,5,11,0,0,0,5,1,6,6,5,11,14,0,0,0,6
LNP-PE0039-002,814.947,814.4,6,814.9,5,13,172.3,0.2687,18,814.947,814.3591166,0.073886125,768.579,8.06902,235.7496,0.166666667,308,0.335200661,-0.477638992,172.27,0.737704918,1.02001017,2702.518102,-7.8,3.63016E+13,17.99606094,353.0075115,6.041840829,14.2708773,35.18955181,7.047671983,60.06304222,145.9842392,14.1204178,-1.008569171,23.35904566,31.46451803,61,5,13,0,0,0,5,2,7,8,5,13,14,0,0,0,7
LNP-PE0039-005,778.91,778.3,6.012,778.9,5,12,163.7,0.3016,19,778.91,778.3478832,0.070597006,732.542,7.9736,225.0596,0.195652174,296,0.335200661,-0.491699961,163.68,0.793103448,1.144467087,2422.07811,-7.21,6.20271E+12,18.15885857,336.8216712,11.79135266,14.2708773,35.18955181,7.047671983,56.88943944,133.7210285,14.08768037,-1.007949192,35.71543946,26.36583622,58,5,12,0,0,0,5,1,6,7,5,12,15,0,0,0,6
LNP-PE0039-008,818.853,818.3,6.148,818.8,5,12,163.7,0.2923,19,818.853,818.3039677,0.073627913,777.525,8.4735,220.5736,0.177777778,308,0.572596317,-0.477638992,163.68,0.766666667,1.120562435,2500.801014,-7.42,1.06173E+13,18.01749555,342.9533353,11.79135266,14.2708773,35.18955181,7.047671983,56.64491634,133.7210285,14.06450261,-4.82770231,23.23511088,31.10269918,60,5,12,0,0,0,5,1,6,7,5,15,14,0,0,0,6
LNP-PE0039-009,712.851,712.3,5.375,712.8,5,11,154.4,0.2931,17,712.851,712.3373185,0.092675032,668.499,6.6049,204.6006,0.261904762,272,0.335200661,-0.477638992,154.45,0.867924528,1.158497872,2118.403744,-6.23,4.31682E+11,15.97940215,308.3750848,6.041840829,14.2708773,29.50216553,7.047671983,56.32439831,109.4555602,14.02501203,-1.001705254,17.67165939,26.36583622,53,5,11,1,0,1,4,1,5,6,5,11,13,1,0,1,6
LNP-PE0039-010,776.894,776.3,5.788,776.9,5,12,163.7,0.2656,17,776.894,776.3322331,0.081067016,732.542,7.5098,223.0896,0.195652174,294,0.335200661,-0.492878559,163.68,0.810344828,1.02612078,2491.1989,-7.21,9.06507E+12,16.88182452,335.8158401,11.79135266,14.2708773,35.18955181,7.047671983,56.88943944,127.6546614,14.0871365,-1.006713294,29.96592763,26.36583622,58,5,12,0,1,1,5,1,6,7,5,12,13,0,0,0,7
LNP-PE0039-011,810.955,810.4,6.786,810.9,5,11,154.4,0.2687,18,810.955,810.3529686,0.073823115,764.587,9.2419,239.3266,0.14,306,0.335200661,-0.477638992,154.45,0.655737705,1.008755155,2672.561614,-7.79,3.77271E+13,18.4224741,354.035336,6.041840829,14.2708773,35.18955181,7.047671983,50.28255748,164.0528639,14.11503443,-1.006997009,23.35904566,26.36583622,61,5,11,0,0,0,6,1,7,6,5,11,14,0,0,0,7
LNP-PE0039-013,735.845,735.3,5.022,735.8,5,12,167.3,0.2833,17,735.845,735.3169174,0.085407918,694.517,6.9699,211.6856,0.162790698,278,0.335200661,-0.477638992,167.34,0.781818182,1.154642639,2320.098419,-7.08,1.57437E+12,16.72180717,318.1978897,11.85970361,19.58766591,35.32002831,7.047671983,55.266536,133.851505,14.04452884,-1.007173947,23.48952217,31.34981475,55,5,12,0,0,0,4,2,6,7,5,12,13,0,0,0,6
LNP-PE0039-015,748.884,748.3,6.061,748.9,5,11,154.4,0.2787,17,748.884,748.3373185,0.080994151,704.532,7.88332,218.6276,0.177777778,284,0.335200661,-0.477638992,154.45,0.75,1.150852758,2383.041963,-7.01,2.19286E+12,16.98311742,325.3431839,6.041840829,14.2708773,35.18955181,7.047671983,50.28255748,133.7210285,14.06286827,-1.005538098,23.35904566,26.36583622,56,5,11,0,0,0,5,1,6,6,5,11,13,0,0,0,6
LNP-PE0039-016,749.872,749.3,5.304,749.9,5,12,167.3,0.2787,17,749.872,749.3325675,0.082744987,706.528,7.27832,216.4226,0.181818182,284,0.335200661,-0.477638992,167.34,0.767857143,1.148671214,2368.568652,-7.08,2.24301E+12,16.93786484,324.5628318,6.041840829,19.25485582,35.18955181,7.047671983,55.266536,127.7851379,14.05832599,-1.00702116,23.35904566,31.34981475,56,5,12,0,0,0,4,2,6,7,5,12,13,0,0,0,6
LNP-PE0039-021,812.971,812.4,6.899,813,5,11,154.4,0.2687,18,812.971,812.3686186,0.073910571,764.587,8.9668,239.3246,0.18,308,0.335200661,-0.477638992,154.45,0.737704918,1.021055685,2716.738524,-7.53,3.36427E+13,18.16775011,354.3897905,6.041840829,14.2708773,40.27461396,7.047671983,50.28255748,151.9201297,14.1289354,-1.006097925,17.67165939,44.56493743,61,5,11,0,0,0,6,1,7,6,5,11,14,0,0,0,7
LNP-PE0039-026,738.849,738.3,4.985,738.8,5,13,172.3,0.2833,17,738.849,738.3278164,0.092425251,696.513,6.3084,210.6566,0.19047619,280,0.335200661,-0.477638992,172.27,0.727272727,1.153942914,2343.799358,-7.02,1.45702E+12,16.33369661,317.9504173,6.041840829,18.95268024,35.18955181,14.09534397,60.06304222,121.8492474,14.04490263,-1.007053237,23.35904566,31.46451803,55,5,13,0,0,0,4,2,6,8,5,13,13,0,0,0,6
LNP-PE0039-027,764.883,764.3,5.645,764.9,5,12,163.7,0.2903,18,764.883,764.3322331,0.076341274,720.531,7.5835,220.4426,0.177777778,290,0.335200661,-0.496687724,163.68,0.771929825,1.14536196,2404.06395,-7.21,3.79727E+12,17.50281688,330.4567291,11.79135266,14.2708773,35.18955181,7.047671983,57.39235502,133.7210285,14.07121314,-1.008020881,29.1085575,26.36583622,57,5,12,0,0,0,5,1,6,7,5,12,14,0,0,0,6
LNP-PE0039-031,777.857,777.3,5.671,777.8,5,12,178.2,0.2857,18,777.857,777.3074956,0.080218173,737.537,7.58568,218.5636,0.155555556,292,0.335200661,-0.477638992,178.24,0.844827586,1.144626553,2541.73037,-7.59,5.55663E+12,17.47147253,333.901299,11.85906167,14.2708773,35.18955181,7.047671983,50.28255748,127.6546614,14.24362629,-1.020167724,23.23511088,26.36583622,58,5,12,0,0,0,5,1,6,7,5,13,13,0,0,0,6
LNP-PE0039-041,810.955,810.4,6.786,810.9,5,11,154.4,0.2687,18,810.955,810.3529686,0.073823115,764.587,9.2419,239.3266,0.14,306,0.335200661,-0.477638992,154.45,0.672131148,1.028848116,2689.811614,-7.79,3.80839E+13,18.4224741,354.035336,6.041840829,14.2708773,35.18955181,7.047671983,50.28255748,164.0528639,14.12964205,-1.007201802,23.35904566,26.36583622,61,5,11,0,0,0,6,1,7,6,5,11,14,0,0,0,7
00YRB22-051-001,404.257,403.1,2.729,404.3,1,7,86.94,0.1667,5,404.257,403.0602801,0.72280679,389.137,3.60268,101.7387,0.277777778,138,0.219358581,-0.477964896,86.94,1.444444444,2.072585699,1082.041145,-2.69,2130447.663,6.798780563,164.5693325,11.81873315,9.893218992,40.01198444,0,38.7231911,18.46005421,11.94117097,-0.113122585,35.42904768,14.76446326,27,1,7,0,1,1,1,2,3,5,1,9,3,0,0,0,4
00YRB22-051-002,434.283,433.1,2.714,434.3,1,8,96.17,0.2188,7,434.283,433.0708448,0.665422275,417.147,3.22918,107.9407,0.315789474,150,0.248463692,-0.477964896,96.17,1.413793103,1.981535433,1117.750345,-2.73,5883531.828,7.950070944,176.0478199,18.42561511,9.893218992,40.01198444,0,52.4398706,18.46005421,12.41547652,-0.128123733,35.42904768,14.76446326,29,1,8,0,1,1,1,2,3,6,1,10,5,0,0,0,4
00YRB22-051-003,475.292,474.1,2.068,475.3,2,10,125.3,0.1667,6,475.292,474.0610084,0.598008427,459.164,2.69118,114.3364,0.3,164,0.407634365,-0.477964896,125.27,1.40625,1.66947726,1279.96615,-3.42,32651057.83,7.926677155,191.1183151,11.81873315,9.893218992,46.10522451,0,57.46515396,18.46005421,12.97107838,-0.858000997,39.7872162,15.51415222,32,2,10,0,2,2,1,2,3,7,2,12,4,0,1,1,5
00YRB22-051-004,476.32,475.1,2.416,476.3,1,9,105.4,0.1667,6,476.32,475.0814094,0.620997578,457.168,2.99818,116.6237,0.380952381,166,0.254031168,-0.477964896,105.4,1.375,1.659479159,1211.71127,-2.77,37018798.62,8.636673249,192.8854182,11.81873315,9.893218992,40.01198444,0,64.64780338,18.46005421,13.09052282,-0.606843589,54.15951233,14.76446326,32,1,9,0,2,2,1,2,3,7,1,11,4,0,1,1,5
00YRB22-051-005,489.319,488.1,2.246,489.3,1,10,116.5,0.1892,7,489.319,488.0766584,0.589197376,471.175,3.03498,118.9857,0.333333333,170,0.409912872,-0.477964896,116.48,1.333333333,1.611974796,1296.793302,-3.42,52697409.51,8.497537662,197.6932287,24.97037152,14.79312872,46.10522451,0,69.41273567,18.46005421,12.99255986,-0.477531228,52.87672902,10.19736362,33,1,10,0,2,2,1,2,3,7,1,12,5,0,1,1,5
00YRB22-051-006,489.363,488.1,2.404,489.4,1,9,99.41,0.1622,6,489.363,488.1130439,0.605376571,467.187,2.91338,123.3017,0.409090909,172,0.252956118,-0.477964896,99.41,1.393939394,1.636173524,1249.770459,-2.77,51604810.43,8.875684576,199.8966487,17.92269953,9.893218992,40.01198444,0,76.47113397,18.46005421,13.28941171,-0.481843589,48.58068605,19.664373,33,1,9,0,2,2,1,2,3,7,1,11,4,0,1,1,5
00YRB22-053-001,627.185,626.3,5.342,627.2,4,8,108.6,0.3333,16,627.185,626.2659834,0.138212586,587.873,6.8291,180.4333,0.25,234,0.318724684,-0.379955847,108.56,0.8,1.357991808,1653.390057,-4.66,6756042393,15.36919176,269.0828176,0,9.589074368,35.13380014,0,43.58370958,90.99550603,12.96187883,-0.58546599,35.84593107,33.39988855,45,4,8,0,0,0,4,0,4,4,4,9,12,0,0,0,4
00YRB22-053-002,538.692,538.3,4.602,538.7,4,7,99.33,0.3488,15,538.692,538.2943911,0.248832039,500.388,5.7855,161.0323,0.303030303,208,0.318724684,-0.34935823,99.33,0.9,1.318762227,1390.814304,-4.39,1081514345,12.64249627,236.0083041,0,9.589074368,29.10596478,5.917906046,36.47391204,79.37534051,12.86031037,-0.500103004,30.13432184,39.97882424,40,4,7,1,0,1,3,0,3,3,4,7,11,1,0,1,4
00YRB22-053-003,601.751,601.3,5.067,601.7,4,8,104.3,0.2857,14,601.751,601.3052901,0.146506479,562.439,6.521,181.1873,0.216216216,230,0.318724684,-0.35004619,104.26,0.777777778,1.201893798,1838.986246,-5.37,10969233617,13.51043394,263.4018605,0,9.589074368,34.43578518,7.047671983,41.04101168,103.2587167,12.99850693,-0.55737105,24.2164158,75.47697203,45,4,8,0,0,0,4,1,5,4,4,8,10,0,0,0,5
00YRB22-053-004,588.712,588.3,4.582,588.7,4,9,116.6,0.2917,14,588.712,588.284889,0.168053714,552.424,5.677,173.4603,0.2,224,0.318724684,-0.34935822,116.63,0.840909091,1.187128162,1792.11111,-5.44,7711758947,13.24770765,256.2739303,5.647177221,13.98976897,29.18003747,0,45.85858516,103.3891932,12.95559168,-0.572860231,24.2164158,42.78456168,44,4,9,0,0,0,3,2,5,5,4,9,10,0,0,0,5
00YRB22-053-005,590.724,590.3,4.639,590.7,4,8,108.6,0.2917,14,590.724,590.2893057,0.180088868,552.42,6.0595,173.2033,0.25,226,0.318724684,-0.372072158,108.56,0.772727273,1.171896194,1663.253776,-4.95,7696381958,13.56586572,257.7737202,0,9.589074368,23.53286025,0,36.47391204,90.99550603,12.95395252,-0.545730051,37.43017972,51.59898976,44,4,8,0,1,1,4,0,4,4,4,8,10,0,0,0,5
00YRB22-053-006,553.663,553.3,4.383,553.7,4,9,125.4,0.3182,14,553.663,553.2689046,0.211383558,518.383,5.32572,159.5083,0.25,212,0.318724684,-0.441043701,125.36,0.902439024,1.33488758,1525.102584,-4.92,1225376795,12.95515898,239.3150413,0,9.589074368,23.53286025,0,41.45789056,83.41039933,12.86785679,-0.578242766,35.86738714,26.25113294,41,4,9,0,0,0,3,1,4,5,4,9,10,0,0,0,4
00YRB22-053-007,552.679,552.3,4.192,552.7,4,9,124,0.3182,14,552.679,552.284889,0.263240451,516.391,5.5591,161.5913,0.28125,212,0.318724684,-0.34935822,124.05,0.902439024,1.336636002,1491.277865,-4.79,1249937806,13.04202423,240.0901398,0,9.589074368,29.22989956,10.22850025,43.01866844,88.5980096,12.87870561,-0.55528063,30.7611722,31.49565467,41,4,9,0,1,1,3,0,3,5,4,9,10,0,0,0,4
00YRB22-053-008,573.097,572.2,4.145,573.1,5,9,128,0.3182,14,573.097,572.2302666,0.174072967,539.833,5.4058,161.866,0.225806452,212,0.318724684,-0.34935822,128.01,0.926829268,1.339230952,1530.867476,-4.63,1249937806,13.14916135,243.6366501,0,14.68775618,35.13380014,0,46.67127565,78.99324839,12.86672747,-0.594679723,29.23904911,31.46451803,41,5,9,0,0,0,3,1,4,4,5,10,10,0,0,0,4
00YRB22-053-009,592.744,592.3,4.737,592.7,4,9,117.1,0.3333,16,592.744,592.3161891,0.170454221,552.424,5.6358,173.2193,0.314285714,228,0.318724684,-0.34935822,117.15,0.909090909,1.165764203,1621.43515,-4.92,8654981855,13.58541702,257.9972927,0,14.2708773,23.53286025,5.917906046,46.25439678,85.05961546,12.96113569,-0.544237035,30.13432184,49.24674036,44,4,9,1,0,1,3,1,4,5,4,9,12,1,0,1,5
00YRB22-053-010,595.7,595.3,3.874,595.7,4,10,138,0.3404,16,595.7,595.2794693,0.237808932,558.404,4.7209,171.3193,0.264705882,228,0.352226384,-0.464524436,137.99,0.909090909,1.322888876,1608.241476,-5.25,5285696257,14.28090807,256.543636,5.711685003,14.5814791,40.78695507,4.992404733,55.26469987,83.98876444,12.91853316,-0.62374431,36.34892242,26.25955915,44,4,10,0,1,1,3,0,3,6,4,10,11,0,0,0,4
00YRB22-053-011,631.752,631.3,5.2,631.7,4,8,123.1,0.3137,16,631.752,631.2958683,0.146717579,593.448,6.72358,181.1933,0.263157895,240,0.318724684,-0.349358228,123.12,0.872340426,1.200358075,1841.025739,-5.49,35134159988,13.87522667,273.9481743,5.817220841,9.589074368,23.53286025,0,36.47391204,90.99550603,15.10061786,-0.713768718,35.34331878,27.33637573,47,4,8,1,0,1,4,0,4,4,4,9,11,1,0,1,5
00YRB22-053-012,579.726,579.2,4.635,579.7,4,8,123.1,0.3333,15,579.726,579.2304109,0.185045165,546.462,5.96248,167.3023,0.212121212,214,0.318724684,-0.349358224,123.12,0.904761905,1.339813383,1619.14775,-4.94,2156952568,13.61400831,249.334007,6.069221313,9.589074368,34.86964612,0,36.47391204,84.24283466,12.88724144,-0.577992782,29.77986729,27.33637573,42,4,8,0,0,0,3,1,4,5,4,9,10,0,0,0,4
00YRB22-053-013,617.75,617.3,4.04,617.7,5,9,128.4,0.28,14,617.75,617.3002047,0.151493505,578.438,5.914,181.661,0.243243243,236,0.318724684,-0.349358228,128.43,0.804347826,1.193970146,1764.055466,-5.44,14922010702,14.11247839,268.7365014,0,14.38361155,35.12742625,0,42.38109176,90.99550603,12.99922165,-0.598092251,37.05805904,44.78304423,46,5,9,0,1,1,4,0,4,4,5,9,10,0,0,0,5
00YRB22-053-014,605.695,605.3,4.104,605.7,5,10,145.3,0.2857,14,605.695,605.2638192,0.143492583,570.415,5.4638,175.103,0.2,230,0.416782839,-0.407863213,145.33,0.822222222,1.186823448,1905.947925,-5.64,10327275917,13.33711809,259.7932858,0,14.57305289,34.6325811,0,41.45789056,100.2071941,12.94810974,-0.620912664,35.31613665,26.25113294,45,5,10,0,0,0,4,1,5,5,5,10,10,0,0,0,5
00YRB22-053-015,589.696,589.3,5.063,589.7,4,9,125.4,0.2917,14,589.696,589.2689046,0.155052933,554.416,6.1705,172.2773,0.2,224,0.318724684,-0.44345671,125.36,0.818181818,1.190351305,1792.766132,-5.44,7862994121,13.24770765,255.6317637,5.516700718,9.589074368,34.6325811,0,41.45789056,101.8062965,12.95354141,-0.589497963,24.2164158,26.25113294,44,4,9,0,0,0,4,1,5,5,4,9,10,0,0,0,5
00YRB22-053-016,605.764,605.2,4.961,605.7,4,8,112.2,0.2917,14,605.764,605.246061,0.143005213,570.484,6.639,177.8883,0.2,224,0.318724684,-0.349358224,112.22,0.840909091,1.179839883,1763.011245,-5.02,7528567322,13.52027827,260.4777977,4.83039642,9.589074368,45.08626676,0,41.45789056,97.1923496,12.95217301,-0.550597854,24.2164158,50.51660121,44,4,8,0,0,0,3,2,5,5,4,9,10,0,0,0,5
00YRB22-053-017,606.698,606.3,5.525,606.7,4,8,112.5,0.2857,14,606.698,606.2642338,0.138341386,571.418,6.9146,174.4403,0.194444444,230,0.318724684,-0.452984095,112.47,0.822222222,1.188519119,1845.983248,-5.44,10973114410,13.46543585,260.5776511,5.760247419,9.589074368,34.5021046,0,36.47391204,101.479024,14.24920712,-0.659394151,35.36288743,21.26715442,45,4,8,0,0,0,4,1,5,4,4,9,10,0,0,0,5
00YRB22-053-018,606.752,606.2,5.028,606.7,4,9,125.1,0.2917,14,606.752,606.2413099,0.154443569,572.48,6.034,175.6833,0.205882353,224,0.318724684,-0.349358228,125.11,0.795454545,1.190351305,1798.662279,-5.09,7862994121,13.47473605,259.9796257,11.03340144,9.589074368,46.29444903,0,45.220992,90.99550603,12.95694277,-0.579081296,24.2164158,42.14696852,44,4,9,0,0,0,4,1,5,6,4,10,10,0,0,0,5
00YRB22-053-019,566.706,566.3,4.303,566.7,4,9,117.1,0.3111,14,566.706,566.3005391,0.214399307,528.402,5.07122,166.2133,0.272727273,218,0.318724684,-0.34935822,117.15,0.904761905,1.346711985,1572.914236,-4.92,1690526246,13.16232115,246.2732396,0,14.2708773,23.53286025,7.047671983,46.25439678,78.99324839,12.9071744,-0.556795299,24.2164158,32.43220329,42,4,9,0,0,0,3,1,4,5,4,9,10,0,0,0,4
00YRB22-053-020,598.694,598.3,5.324,598.7,4,7,99.33,0.3191,15,598.694,598.2755475,0.150123627,562.406,6.9669,169.6673,0.228571429,228,0.318724684,-0.349358228,99.33,0.772727273,1.342436065,1603.320389,-5.05,4149071920,14.41658148,255.6321348,0,9.589074368,23.53286025,0,36.47391204,97.0618731,13.00568204,-2.527683967,24.2164158,21.26715442,44,4,7,0,0,0,4,0,4,3,4,9,11,0,0,0,4
00YRB22-053-021,617.706,617.3,3.831,617.7,5,10,145.5,0.28,14,617.706,617.2638192,0.156100399,582.426,5.1641,177.6705,0.194444444,234,0.318724684,-0.349358228,145.5,0.760869565,1.184344979,1830.974572,-5.77,15194147964,13.47510466,266.5330814,0,19.17814874,40.9106712,0,48.16433671,90.99550603,12.95625788,-0.655778919,35.46725356,26.58394302,46,5,10,0,1,1,4,0,4,5,5,10,10,0,0,0,5
00YRB22-053-022,595.744,595.3,5.222,595.7,4,9,125.4,0.3191,15,595.744,595.3158548,0.170891176,554.416,6.3148,173.4713,0.314285714,230,0.318724684,-0.440156174,125.36,0.840909091,1.347008314,1616.580397,-4.92,3987114169,13.58541702,258.4098676,0,9.589074368,23.53286025,0,41.45789056,83.41039933,12.93834998,-0.594301794,35.86738714,47.02234454,44,4,9,0,0,0,3,1,4,5,4,9,10,0,0,0,4
00YRB22-053-023,600.723,600.3,4.071,600.7,4,9,125.1,0.2857,14,600.723,600.284889,0.157171629,564.435,5.9725,177.8063,0.194444444,228,0.318724684,-0.349358228,125.11,0.755555556,1.18538837,1834.981648,-5.57,10468552868,13.8141246,262.0570824,0,19.55703141,34.56626168,0,46.44186908,103.3891932,12.96435799,-0.584730035,24.2164158,31.23511146,45,4,9,0,0,0,3,2,5,5,4,9,10,0,0,0,5
00YRB22-053-024,604.711,604.3,4.522,604.7,4,10,138.3,0.2857,14,604.711,604.2798036,0.157238996,568.423,5.87392,174.8093,0.228571429,230,0.318724684,-0.349358228,138.25,0.866666667,1.187776768,1845.065868,-5.51,10824107593,13.42048274,261.1677101,0,9.589074368,34.6325811,0,46.61455381,89.5827104,12.96274057,-0.596520158,29.92991244,31.40779619,45,4,10,0,0,0,3,2,5,6,4,10,10,0,0,0,5
00YRB22-055-001,427.451,427.1,5.045,427.4,2,4,54.02,0.2121,7,427.451,427.0966178,0.411444613,411.323,5.9887,111.9589,0.090909091,152,0.416241644,-0.347944764,54.02,0.966666667,1.488869476,1189.184831,-3.39,7733860.522,8.155688549,173.9399463,0,4.794537184,38.279531,0,10.89115825,72.79640482,13.10463437,-4.467238293,10.69500997,15.61755573,30,2,4,0,0,0,3,1,4,4,2,8,5,0,0,0,4
